"tick","Adopted"
0.0,40.0
1.0,297.0
2.0,678.0
3.0,1093.0
4.0,1416.0
5.0,1544.0
6.0,1586.0
7.0,1594.0
8.0,1600.0
9.0,1600.0
10.0,1600.0
11.0,1600.0
