"tick","Adopted"
0.0,40.0
1.0,294.0
2.0,682.0
3.0,1160.0
4.0,1462.0
5.0,1569.0
6.0,1588.0
7.0,1596.0
8.0,1600.0
9.0,1600.0
10.0,1600.0
11.0,1600.0
