"tick","Adopted"
0.0,40.0
1.0,268.0
2.0,470.0
3.0,643.0
4.0,789.0
5.0,905.0
6.0,1024.0
7.0,1140.0
8.0,1240.0
9.0,1320.0
10.0,1376.0
11.0,1411.0
12.0,1435.0
13.0,1457.0
14.0,1482.0
15.0,1514.0
16.0,1538.0
17.0,1552.0
18.0,1562.0
19.0,1569.0
20.0,1575.0
21.0,1587.0
22.0,1597.0
23.0,1600.0
24.0,1600.0
25.0,1600.0
26.0,1600.0
