"tick","Adopted"
0.0,40.0
1.0,270.0
2.0,565.0
3.0,894.0
4.0,1131.0
5.0,1316.0
6.0,1429.0
7.0,1483.0
8.0,1510.0
9.0,1527.0
10.0,1542.0
11.0,1550.0
12.0,1560.0
13.0,1569.0
14.0,1581.0
15.0,1590.0
16.0,1600.0
17.0,1600.0
18.0,1600.0
19.0,1600.0
