"tick","Adopted"
0.0,10.0
1.0,78.0
2.0,150.0
3.0,220.0
4.0,291.0
5.0,326.0
6.0,359.0
7.0,378.0
8.0,384.0
9.0,393.0
10.0,399.0
11.0,400.0
12.0,400.0
13.0,400.0
14.0,400.0
