"tick","Adopted"
0.0,40.0
1.0,274.0
2.0,493.0
3.0,711.0
4.0,875.0
5.0,1032.0
6.0,1161.0
7.0,1246.0
8.0,1329.0
9.0,1397.0
10.0,1439.0
11.0,1470.0
12.0,1493.0
13.0,1518.0
14.0,1540.0
15.0,1559.0
16.0,1567.0
17.0,1574.0
18.0,1586.0
19.0,1595.0
20.0,1600.0
21.0,1600.0
22.0,1600.0
23.0,1600.0
