"tick","Adopted"
0.0,40.0
1.0,308.0
2.0,600.0
3.0,930.0
4.0,1175.0
5.0,1350.0
6.0,1493.0
7.0,1557.0
8.0,1587.0
9.0,1600.0
10.0,1600.0
11.0,1600.0
12.0,1600.0
