"tick","Adopted"
0.0,40.0
1.0,337.0
2.0,783.0
3.0,1244.0
4.0,1508.0
5.0,1583.0
6.0,1596.0
7.0,1600.0
8.0,1600.0
9.0,1600.0
10.0,1600.0
