"tick","Adopted"
0.0,40.0
1.0,254.0
2.0,514.0
3.0,797.0
4.0,1039.0
5.0,1251.0
6.0,1395.0
7.0,1504.0
8.0,1559.0
9.0,1585.0
10.0,1599.0
11.0,1600.0
12.0,1600.0
13.0,1600.0
14.0,1600.0
