"tick","Adopted"
0.0,40.0
1.0,253.0
2.0,736.0
3.0,1301.0
4.0,1534.0
5.0,1582.0
6.0,1599.0
7.0,1600.0
8.0,1600.0
9.0,1600.0
10.0,1600.0
