"tick","Adopted"
0.0,40.0
1.0,271.0
2.0,477.0
3.0,651.0
4.0,807.0
5.0,940.0
6.0,1050.0
7.0,1133.0
8.0,1207.0
9.0,1277.0
10.0,1336.0
11.0,1404.0
12.0,1465.0
13.0,1510.0
14.0,1546.0
15.0,1565.0
16.0,1589.0
17.0,1600.0
18.0,1600.0
19.0,1600.0
20.0,1600.0
