"tick","Adopted"
0.0,19.0
1.0,14.0
2.0,43.0
3.0,84.0
4.0,149.0
5.0,240.0
6.0,359.0
7.0,508.0
8.0,682.0
9.0,872.0
10.0,1093.0
11.0,1316.0
12.0,1460.0
13.0,1544.0
14.0,1590.0
15.0,1600.0
